Program Name,
Description,
Employee ID,0
Comp Set,0
Input Factor,11.0
Input Factor Type,cu/in
Serial Number,0
Customer ID,0

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5
2026-03-04,18:09:34,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:09:39,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
2026-03-04,18:09:44,1189,1200,762,1,2572,1000,0,157,0.20,1017.0,81.0,1406,754,486,292,452,0,457
2026-03-04,18:09:49,1167,1200,924,2,2376,2000,0,157,0.20,1026.0,182.0,1412,768,2070,290,565,0,451
2026-03-04,18:09:54,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:09:59,1187,1200,1000,1,1887,1000,0,159,57.71,1002.0,20715.0,1402,754,1073,289,495,0,439
2026-03-04,18:10:04,1197,1200,1000,2,1691,2000,0,159,56.09,990.0,20715.0,1404,770,2199,285,567,0,381
2026-03-04,18:10:09,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:10:14,1184,1200,1000,1,0,0,0,130,56.49,987.0,20715.0,1404,758,439,287,469,0,604
2026-03-04,18:10:19,1202,1200,1000,1,0,1000,0,156,56.29,1005.0,20715.0,1406,758,439,289,492,0,1008
2026-03-04,18:10:24,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:10:29,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:10:34,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:10:39,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:10:45,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:10:50,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:10:55,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:11:00,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:11:05,1184,1200,906,1,287,1000,0,157,0.40,1029.0,182.0,1404,758,457,286,458,0,938
2026-03-04,18:11:10,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:11:15,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:11:20,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:11:25,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:11:30,1202,1200,912,3,805,3000,0,157,0.40,1038.0,81.0,1420,768,2879,290,572,0,369
2026-03-04,18:11:35,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:11:40,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:11:45,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:11:50,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:11:55,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:12:00,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:12:05,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:12:10,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:12:15,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:12:20,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:12:25,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:12:30,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:12:35,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:12:40,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:12:45,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:12:50,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:12:55,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:13:00,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:13:05,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:13:10,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:13:15,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:13:20,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:13:25,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:13:30,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:13:35,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:13:40,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:13:45,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:13:50,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:13:55,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:14:00,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:14:05,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:14:10,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:14:15,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:14:20,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:14:25,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:14:30,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:14:35,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:14:40,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:14:45,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:14:50,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:14:55,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:15:00,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:15:05,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:15:10,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:15:15,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:15:20,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:15:25,1189,1200,1000,2,0,2000,0,159,56.90,993.0,20715.0,1408,779,416,282,564,0,2111
2026-03-04,18:15:30,1200,1200,1000,3,0,3000,0,157,42.12,1005.0,20614.0,1424,791,445,283,632,0,2803
2026-03-04,18:15:35,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:15:40,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:15:45,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:15:50,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:15:55,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:16:00,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:16:05,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:16:10,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:16:15,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:16:20,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:16:25,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:16:30,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:16:35,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:16:40,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:16:45,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:16:50,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:16:55,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:17:00,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:17:05,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:17:10,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:17:15,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:17:20,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:17:25,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:17:30,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:17:35,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:17:40,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:17:45,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:17:50,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:17:55,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:18:00,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:18:05,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:18:10,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:18:15,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:18:20,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:18:25,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:18:30,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:18:35,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:18:40,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:18:45,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:18:50,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:18:55,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:19:00,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:19:05,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:19:10,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:19:15,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:19:20,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:19:25,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:19:30,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:19:35,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:19:40,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:19:45,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:19:50,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:19:55,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:20:00,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:20:05,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:20:10,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:20:15,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:20:20,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:20:25,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:20:30,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:20:35,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:20:40,1204,1200,1000,2,1158,2000,0,159,55.89,999.0,20715.0,1408,781,2187,285,568,0,416
2026-03-04,18:20:45,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:20:50,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:20:55,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:21:00,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:21:05,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:21:10,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:21:15,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:21:20,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:21:25,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:21:30,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:21:35,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:21:40,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:21:45,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:21:50,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:21:55,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:22:00,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:22:05,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:22:10,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:22:15,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:22:20,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:22:25,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:22:30,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:22:35,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:22:40,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:22:45,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:22:50,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:22:55,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:23:00,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:23:05,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:23:10,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:23:15,1206,1200,1000,1,0,1000,0,156,56.90,1005.0,20715.0,1402,768,457,288,490,0,1008
2026-03-04,18:23:20,1182,1200,1000,2,0,2000,0,156,56.49,1002.0,20715.0,1408,781,398,284,565,0,2140
2026-03-04,18:23:26,1187,1200,1000,3,0,3000,0,159,55.48,999.0,20715.0,1426,793,381,285,632,0,3020
2026-03-04,18:23:31,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:23:36,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:23:41,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:23:46,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:23:51,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:23:56,1073,1200,0,3,658,3000,0,152,53.86,1131.0,20715.0,1422,793,967,281,505,0,557
2026-03-04,18:24:01,1208,1200,162,1,2972,1000,0,157,0.40,1005.0,182.0,1410,754,480,292,452,0,469
2026-03-04,18:24:06,1217,1200,324,2,2776,2000,0,157,0.20,969.0,81.0,1408,768,475,292,451,0,457
2026-03-04,18:24:11,1197,1200,114,3,1338,3000,0,157,0.20,1026.0,182.0,1422,768,480,289,446,0,457
2026-03-04,18:24:16,1202,1200,1000,1,2287,1000,0,159,57.51,996.0,20715.0,1404,756,1055,286,492,0,439
2026-03-04,18:24:21,1227,1200,1000,2,2225,2000,0,157,34.22,1005.0,18083.0,1410,768,2170,287,570,0,439
2026-03-04,18:24:26,1174,1200,894,3,2258,3000,0,157,0.20,1062.0,182.0,1418,795,2492,284,633,0,392
2026-03-04,18:24:31,1262,1200,204,1,0,0,0,130,0.20,966.0,182.0,1408,756,469,293,466,0,680
2026-03-04,18:24:36,1191,1200,1000,1,0,1000,0,159,56.49,1017.0,20715.0,1404,756,445,291,493,0,1002
2026-03-04,18:24:41,1193,1200,1000,2,0,2000,0,159,0.20,1008.0,182.0,1412,768,475,289,449,0,469
2026-03-04,18:24:46,1217,1200,834,1,0,0,0,130,0.40,1020.0,81.0,1404,754,457,290,451,0,475
2026-03-04,18:24:51,1204,1200,1000,1,0,1000,0,159,57.10,1002.0,20715.0,1400,766,439,289,492,0,1014
2026-03-04,18:24:56,1191,1200,1000,2,0,2000,0,159,56.09,1008.0,20715.0,1408,781,439,283,565,0,2117
2026-03-04,18:25:01,1193,1200,1000,3,0,3000,0,159,55.89,1011.0,20715.0,1420,795,498,284,633,0,2862
2026-03-04,18:25:06,1202,1200,1000,1,1505,1000,0,159,57.30,1014.0,20715.0,1404,756,1038,289,494,0,457
2026-03-04,18:25:11,1172,1200,1000,2,1309,2000,0,159,58.11,966.0,20715.0,1412,768,2146,288,568,0,428
2026-03-04,18:25:16,1210,1200,1000,3,0,3000,0,159,54.87,1002.0,20715.0,1424,779,3085,286,637,0,363
2026-03-04,18:25:21,1221,1200,102,1,821,1000,0,157,0.20,1002.0,182.0,1406,754,480,286,449,0,475
2026-03-04,18:25:26,1133,1200,0,2,758,2000,0,152,35.03,1035.0,14843.0,1410,781,826,287,450,0,457
2026-03-04,18:25:31,1197,1200,1000,3,1191,3000,0,159,55.08,1005.0,20715.0,1422,795,3049,286,640,0,398
2026-03-04,18:25:36,1202,1200,16,1,5505,0,0,160,0.20,1008.0,81.0,1410,758,486,292,451,0,486
2026-03-04,18:25:41,1152,1200,688,2,5842,1000,0,160,48.80,990.0,20614.0,1410,756,486,291,488,0,498
2026-03-04,18:25:46,1200,1200,480,3,5738,2000,0,160,0.40,1011.0,182.0,1414,768,486,288,451,0,486
2026-03-04,18:25:51,1202,1200,636,1,2821,1000,0,157,0.20,1008.0,81.0,1402,754,475,288,450,0,451
2026-03-04,18:25:56,1221,1200,378,2,2758,2000,0,157,0.20,996.0,81.0,1406,768,457,289,448,0,451
2026-03-04,18:26:01,1234,1200,294,3,2658,3000,0,157,0.40,1044.0,182.0,1422,793,457,283,443,0,445
2026-03-04,18:26:06,1193,1200,56,4,5525,3000,0,109,0.40,996.0,182.0,1428,808,445,285,446,0,457
2026-03-04,18:26:11,1217,1200,1000,1,38,1000,0,157,3.24,1041.0,182.0,1404,754,457,289,488,0,1032
2026-03-04,18:26:16,1208,1200,1000,2,0,2000,0,159,0.20,1002.0,81.0,1414,768,486,288,447,0,475
2026-03-04,18:26:21,1206,1200,30,1,0,0,0,130,0.20,1002.0,182.0,1406,754,475,292,452,0,469
2026-03-04,18:26:26,1182,1200,1000,1,0,1000,0,159,56.70,996.0,20715.0,1402,754,428,288,493,0,1061
2026-03-04,18:26:31,1189,1200,1000,2,0,2000,0,159,56.90,993.0,20715.0,1408,779,416,282,564,0,2111
2026-03-04,18:26:36,1200,1200,1000,3,0,3000,0,157,42.12,1005.0,20614.0,1424,791,445,283,632,0,2803
2026-03-04,18:26:41,1215,1200,1000,1,2038,1000,0,159,58.32,1020.0,20715.0,1404,756,1067,293,492,0,451
2026-03-04,18:26:46,1223,1200,1000,2,1842,2000,0,159,56.90,1008.0,20715.0,1408,770,2211,290,572,0,410
2026-03-04,18:26:51,1215,1200,1000,3,272,3000,0,159,55.08,1002.0,20715.0,1422,768,3102,285,632,0,422
2026-03-04,18:26:56,1208,1200,1000,1,1354,1000,0,156,57.10,996.0,20715.0,1406,754,1026,289,493,0,428
2026-03-04,18:27:01,1197,1200,1000,2,1691,2000,0,159,56.09,990.0,20715.0,1404,770,2199,285,567,0,381
2026-03-04,18:27:06,1202,1200,1000,3,1725,3000,0,159,55.08,1011.0,20715.0,1422,793,2932,281,632,0,422
2026-03-04,18:27:11,1184,1200,1000,1,0,0,0,130,56.49,987.0,20715.0,1404,758,439,287,469,0,604
2026-03-04,18:27:16,1202,1200,1000,1,0,1000,0,156,56.29,1005.0,20715.0,1406,758,439,289,492,0,1008
2026-03-04,18:27:21,1189,1200,1000,2,0,2000,0,156,0.40,1002.0,182.0,1418,768,469,289,452,0,480
2026-03-04,18:27:26,1200,1200,776,1,5887,0,0,160,58.92,990.0,20715.0,1402,756,439,291,471,0,645
2026-03-04,18:27:31,1206,1200,384,2,5691,1000,0,160,0.20,1008.0,81.0,1404,768,457,286,446,0,457
2026-03-04,18:27:36,1219,1200,456,3,5725,2000,0,160,0.20,1026.0,182.0,1414,779,457,286,447,0,457
2026-03-04,18:27:41,1178,1200,1000,4,0,3000,0,135,55.68,1032.0,20715.0,1426,793,381,284,634,0,3085
2026-03-04,18:27:46,1210,1200,0,1,972,1000,0,152,57.51,1005.0,20715.0,1408,756,1038,292,496,0,428
2026-03-04,18:27:51,1152,1200,0,2,776,2000,0,152,25.31,1050.0,9801.0,1414,766,897,286,551,0,475
2026-03-04,18:27:56,1184,1200,904,4,5949,3000,0,109,56.29,1020.0,20715.0,1422,779,3026,287,636,0,475
2026-03-04,18:28:02,1184,1200,906,1,287,1000,0,157,0.40,1029.0,182.0,1404,758,457,286,458,0,938
2026-03-04,18:28:07,1189,1200,630,2,225,2000,0,157,0.20,1005.0,182.0,1408,781,469,287,449,0,469
2026-03-04,18:28:12,1212,1200,360,3,258,3000,0,157,0.20,1017.0,81.0,1422,793,457,282,447,0,451
